tconst|titleType|primaryTitle|startYear|runtimeMinutes|genres|overview|release_date|tagline|averageRating|numVotes
tt0107822|movie|The Piano|1993|121|Drama,Music,Romance|After a long voyage from Scotland, pianist Ada McGrath and her young daughter, Flora, are left with all their belongings, including a piano, on a New Zealand beach. Ada, who has been mute since childhood, has been sold into marriage to a local man named Alisdair Stewart. Making little attempt to warm up to Alisdair, Ada soon becomes intrigued by his Maori-friendly acquaintance, George Baines, leading to tense, life-altering conflicts.|5/19/93||7.5|89183
tt0108186|movie|Son in Law|1993|95|Comedy,Drama,Romance|Country girl Rebecca has spent most of her life on a farm in South Dakota, and, when she goes away to college in Los Angeles, Rebecca immediately feels out of place in the daunting urban setting. She is befriended by a savvy party animal named Crawl, who convinces the ambivalent Rebecca to stay in the city. When Thanksgiving break rolls around, Rebecca, no longer an innocent farm girl, invites Crawl back to South Dakota, where he pretends to be her fiancé.|7/2/93|He's a relative nightmare.|5.8|20780
tt0108255|movie|Super Mario Bros.|1993|104|Adventure,Comedy,Family|Mario and Luigi, plumbers from Brooklyn, find themselves in an alternate universe where evolved dinosaurs live in hi-tech squalor. They're the only hope to save our universe from invasion by the dino dictator, Koopa.|5/28/93|This Ain't No Game.|4.1|55265
tt0108308|movie|Teenage Mutant Ninja Turtles III|1993|96|Action,Adventure,Comedy|The four turtles travel back in time to the days of the legendary and deadly samurai in ancient Japan, where they train to perfect the art of becoming one. The turtles also assist a small village in an uprising.|3/17/93|The Turtles Are Back....In Time.|4.8|33885
tt0108525|movie|Wayne's World 2|1993|95|Comedy,Music|"""A message from Jim Morrison in a dream prompts cable access TV stars Wayne and Garth to put on a rock concert, """"Waynestock,"""" with Aerosmith as headliners. But amid the preparations, Wayne frets that a record producer is putting the moves on his girlfriend, Cassandra, while Garth handles the advances of mega-babe Honey Hornee."""|12/10/93|You'll laugh again! You'll cry again!! You'll hurl again!!!|6.2|83383
tt0108526|movie|We're Back! A Dinosaur's Story|1993|72|Adventure,Animation,Comedy|Captain New Eyes travels back in time and feeds dinosaurs his Brain Grain cereal, which makes them intelligent and non-violent. They agree to go to the Middle Future in order to grant the wishes of children in New York city. They are to meet Dr. Bleeb of the Museum of Natural History, but get sidetracked with their new children friends and run into the Captain's evil brother, Professor|11/24/93|Wish for a dinosaur and watch all your dreams come true.|6.0|15245
tt0109040|movie|Ace Ventura: Pet Detective|1994|86|Comedy|He's Ace Ventura: Pet Detective. Jim Carrey is on the case to find the Miami Dolphins' missing mascot and quarterback Dan Marino. He goes eyeball to eyeball with a man-eating shark, stakes out the Miami Dolphins and woos and wows the ladies. Whether he's undercover, under fire or underwater, he always gets his man . . . or beast!|2/4/94|He's the best there is! (Actually, he's the only one there is.)|6.9|302784
tt0109045|movie|The Adventures of Priscilla, Queen of the Desert|1994|104|Comedy,Music|Two drag-queens and a transsexual contract to perform a drag show at a resort in Alice Springs, a resort town in the remote Australian desert. They head west from Sydney aboard their lavender bus, Priscilla. En route, it is discovered that the woman they've contracted with is the wife of one of the drag queens. Their bus breaks down, and is repaired by Bob, who travels on with them.|5/31/94|She's back... Looking as gorgeous and outrageous as ever in a brand new frock.|7.5|50930
tt0109402|movie|The Chase|1994|97|Action,Adventure,Comedy|Jack Hammond is sentenced to life in prison, but manages to escape. To get away from the police he takes a girl as hostage and drives off in her car. The girl happens to be the only daughter of one of the richest men in the state. In a while the car chase is being broadcast live on every TV-channel.|3/4/94|Getting there is twice the fun.|5.8|21319
tt0109443|movie|Clean Slate|1994|107|Comedy,Mystery|Pogue is a private eye with a problem: every morning when he wakes up, he has total amnesia, waking up with a 'blank slate'. Since he is in the middle of a hot investigation and has a developing romance, this is less than convenient.|5/6/94||5.7|3991
tt0109508|movie|Crumb|1994|119|Biography,Comedy,Documentary|This movie chronicles the life and times of R. Crumb. Robert Crumb is the cartoonist/artist who drew Keep On Truckin', Fritz the Cat, and played a major pioneering role in the genesis of underground comix. Through interviews with his mother, two brothers, wife, and ex-girlfriends, as well as selections from his vast quantity of graphic art, we are treated to a darkly comic ride through one man's subconscious mind.|9/10/94|Weird sex · Obsession · Comic books|8.0|20542
tt0109593|movie|Delta of Venus|1995|102|Drama|A struggling American writer and a fellow American expatriate begin a sordid affair among the chaos and discord of 1940 Paris, France on the brink of World War II.|6/9/95|In 1939, Elena went to Paris searching for her voice as a writer. What she found was her voice as a woman.|4.7|2203
tt0110057|movie|Hoop Dreams|1994|170|Documentary,Drama,Sport|"""This documentary follows two inner-city Chicago residents, Arthur Agee and William Gates, as they follow their dreams of becoming basketball superstars. Beginning at the start of their high school years, and ending almost 5 years later, as they start college, we watch the boys mature into men, still retaining their """"Hoop Dreams""""."""|9/12/94|An Extraordinary True Story.|8.3|26599
tt0110123|movie|In the Army Now|1994|91|Comedy,War|Bones Conway and Jack Kaufman didn't really know what they were in for when they enlisted in the U.S. Army; they just wanted to get a job and make some money. But these new recruits are so hapless, they run the risk of getting kicked out before their military careers even begin. Soon, though, they're sent to the Middle East to fight for their country -- which they manage to do in their own wacky ways.|8/12/94|Sleep tight, America! The safety of the free world rests in his hands!|4.9|13987
tt0110146|movie|Intersection|1994|98|Drama,Romance|During a car accident, Vincent Eastman watches his whole life flash before his eyes, and he doesn't like what he sees. While maintaining the semblance of a marriage with his wife, Sally, Vincent has been carrying on with a mistress, Olivia. She's everything Sally isn't -- warm, passionate, carefree. So why can't he choose between the two, especially when his indecision is taking its toll on his daughter?|1/21/94|Make every move as if it were your last.|5.3|8580
tt0110148|movie|Interview with the Vampire: The Vampire Chronicles|1994|123|Drama,Fantasy,Horror|A vampire relates his epic life story of love, betrayal, loneliness, and dark hunger to an over-curious reporter.|11/11/94|Drink from me and live forever|7.5|325062
tt0110186|movie|Jason's Lyric|1994|119|Crime,Drama,Romance|The story of a young man who must confront his own fears about love as well as his relationships with family and friends.|9/28/94|Love is courage.|6.6|4291
tt0110604|movie|Mute Witness|1995|95|Crime,Horror,Thriller|Billy is mute, but it hasn't kept her from becoming a successful makeup artist. While in Russia, working on a film directed by her sister's boyfriend, Andy, Billy finds herself trapped in the studio one night and is horrified to see a snuff film being made. Billy escapes and, with the help of her sister, Kate, alerts authorities about what she saw. Unfortunately, in doing so, she makes an enemy of the Russian mafia, who funded the snuff film.|9/28/95|She Can't Speak. She Can't Scream. She Can't Beg For Mercy.|6.7|5846
tt0110785|movie|La pasión turca|1994|112|Drama,Romance|A young woman‚Äôs passion forms the basis of this erotic Spanish drama adapted from a popular novel by Antonio Gala. The night before Desideria‚Äôs marriage, her girl friends give her some valuable advice on sex. The marriage takes place, and while it is generally happy, her husband Ramiro suffers from sexual dysfunction and Desideria is frustrated. The two end up on holiday in Istanbul with two friends. Desideria falls madly in love with the sensual ambiance of the ancient, teeming city. She begins a passionate affair with a handsome Turkish guide, Yaman. Upon her return home, she learns that she is pregnant. Ramiro agrees to support the child, but unfortunately it dies in infancy and the grieving Desideria flees for Istanbul to find her lover. She finds him and they renew their torrid affair. Later she learns some distressing things about Yaman, but this does not stop her from becoming his sexual slave and a call girl for wealthy carpet sellers.|11/18/94||5.3|1083
tt0110971|movie|Renaissance Man|1994|128|Comedy,Drama|Danny DeVito plays an advertising man who is slowly sliding downhill. When he is fired from his job in Detroit, he signs up for unemployment. One day they find him a job; Teaching thinking skills to Army recruits. He arrives on base to find that there is no structure set up for the class.|6/3/94|One Man's Mission To Teach The Few, The Proud... The Impossible!|6.2|18171
