tconst|titleType|primaryTitle|startYear|runtimeMinutes|genres|overview|release_date|tagline|averageRating|numVotes
tt0099726|movie|Hamlet|1990|135|Drama|hamlet prince denmark find uncle claudius killed father obtain throne plan revenge|12/19/90|extraordinary adaptation shakespeare classic tale vengeance tragedy|6.7|22666
tt0099740|movie|Hardware|1990|94|Sci-Fi,Thriller|movie stunned audience shocked mpaa marked debut one uncompromising filmmaker modern horror golden globe winner dylan mcdermott practice star post apocalyptic scavenger brings home battered cyborg skull metal sculptor girlfriend steel scrap contains brain r k 13 military ferocious bio mechanical combat droid cunning cruel reassemble tonight reborn flesh shall spared stacey travis ghost world co star along appearance iggy pop lemmy mot rhead music ministry public image ltd|9/14/90|stop progress|5.9|15580
tt0100114|movie|Marked for Death|1990|93|Action,Crime,Drama|retired drug enforcement agency john hatcher seagal return hometown quickly discovers drug infiltrated old neighborhood determined drive dealer hatcher cross pathes ferocious jamaican druglord vowes hatcher family marked death|10/5/90|good cop bad mood|5.9|22588
tt0100211|movie|Music Box|1989|124|Crime,Drama,Thriller|lawyer defends father accused war crime case suspect|12/22/89|lawyer wanted truth daughter wanted innocence well really know father|7.3|7951
tt0100260|movie|Nightbreed|1990|102|Action,Fantasy,Horror|troubled young man drawn mythical place called midian variety monster hiding humanity|2/16/90|come meet dead night|6.5|23951
tt0100680|movie|Stanley & Iris|1990|104|Drama,Romance|illiterate cook company cafeteria try attention newly widowed woman get know one another discovers inability read fired take trying teach read kitchen night|2/9/90|people need love spelled|6.3|8012
tt0101412|movie|Beastmaster 2: Through the Portal of Time|1991|107|Action,Adventure,Fantasy|mark singer return dar warrior talk beast dar forced travel earth stop evil brother stealing atomic bomb turning native land desert well desert written jim palin|6/8/91||4.1|3382
tt0101540|movie|Cape Fear|1991|128|Crime,Thriller|sam bowden small town corporate attorney max cady tattooed cigar smoking bible quoting psychotic rapist common fourteen year ago sam public defender assigned max cady rape trial made serious error hid document illiterate client could gotten acquitted cagey bibliophile cady released intends teach sam bowden family thing two loss|11/15/91|nothing dark light except fear|7.3|196227
tt0101597|movie|Closet Land|1991|89|Drama,Thriller|young writer interrogated sadistic secret policeman accused embedding political message child story entire movie take place one room two actor movie set unidentified modern police state|3/6/91|one harm imagination|7.0|2886
tt0101761|movie|The Doors|1991|140|Biography,Drama,Music|story famous influential 1960 rock band lead singer composer jim morrison|3/1/91|ultimate story sex drug rock n roll|7.2|93400
tt0101862|movie|Father of the Bride|1991|105|Comedy,Family,Romance|george bank ordinary middle class man whose 21 year old daughter annie decided marry man upper class family george think life would like without daughter becomes slightly insane wife try make happy annie wedding take place home foreign wedding planner take ceremony|12/20/91|love wonderful happens daughter|6.5|77898
tt0102004|movie|The Hard Way|1991|111|Action,Comedy,Crime|seeking raise credibility actor land role tough cop new show hollywood action star nick lang work deal new york city police capt brix chance one fan nick paired detective lt john moss learn act like real cop nick drive john crazy question imitating get way john pursuit serial killer|3/8/91|one way two going get along|6.3|21107
tt0102175|movie|Jungle Fever|1991|132|Drama,Romance|successful married black man contemplates affair white girl work quite rightly worried racial difference would make already taboo relationship even worse|6/7/91||6.6|18694
tt0102202|movie|Kickboxer 2: The Road Back|1991|90|Action,Sport|kickboxer 2 well unnecessary sequel unfortunately lacked presence phenomenal jean claude van damme despite movie manages great deal fun fight well staged excess campy acting requisite genre one many type flick could make cry take seriously regre|1/30/91||4.5|5924
tt0102370|movie|Madonna: Truth or Dare|1991|120|Documentary,Music|rain japan threat arrest public indecency canada birthday tribute father detroit documentary follows madonna 1990 blond ambition concert tour filmed black white concert piece glittering mtv color intimate look work music performer prayer circle dancer performance bed game dance troupe afterwards|5/10/91||6.4|9661
